id,typename,content,created_at,likeNum,commentsLen,reposts_count,region,contentLen,detailUrl,authorName,authorDetail,authorAvatar,isVip
5194788299345068,搞笑,"大学生当暑假工的一天

#我的精神状态凉好##我的幽默灵感片场# http://t.cn/A6ForGYV ​",2025-08-01 11:05:08,3073,45,1048,发布于 河南,55,,摸鱼办公室,/u/7227825708,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/007T9dE0ly8guodabk7lnj60ro0rowfc02.jpg?KID=imgbed,tva&Expires=1757239124&ssig=cOnD3LfeLw",是
5197467105628288,搞笑,胖胖的海豹卡住了。。。真的显得又可怜又可爱又好笑。。海豹的出现狠狠的弥补了深海里没有胖猪的遗憾 http://t.cn/A6s7G359 ​,2025-08-08 20:29:45,3064,36,1203,发布于 河南,70,,风吹铃铛响叮叮,/u/2530520950,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/96d4af76ly8gh4i2nmm5ej20e80e8my5.jpg?KID=imgbed,tva&Expires=1757239124&ssig=AhSO22x8u8",是
5204554918133880,搞笑,"是谁还不知道iPhone防晕车功能[允悲]更新 iOS18就可以，不过u1s1，你晕车是因为车抖还是车里的味道？
#我的幽默灵感片场##人间值得有欢喜# ​",2025-08-28 09:54:10,1834,232,1122,发布于 四川,78,,当时我就震惊了,/u/1764222885,"https://tva1.sinaimg.cn/crop.0.0.440.440.50/6927e7a5jw8ezf44123d4j20c80c80tg.jpg?KID=imgbed,tva&Expires=1757239124&ssig=sIxd7gk90l",是
5202961187735916,搞笑,"当我发现身边不起眼的朋友
竟然是个模特🌹

#我的幽默灵感片场###微博VLOG大赛##夏日运动企划# http://t.cn/AXvMZ9nq ​",2025-08-24 00:21:16,2037,534,1021,发布于 广东,74,,302室黄小姐,/u/7460536517,"https://tvax2.sinaimg.cn/crop.0.0.888.888.50/0088TEm9ly8ghozlp302mj30oo0oo40y.jpg?KID=imgbed,tva&Expires=1757239124&ssig=mfqGpXWQ1E",是
5201740549063697,搞笑,"当削笔刀太久没倒垃圾

#我的幽默灵感片场# ​",2025-08-20 15:30:53,1310,1021,1029,发布于 山东,24,,憨憨行為实录,/u/7122671156,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/007M208Qly8gdi87yigf4j30e80e83z3.jpg?KID=imgbed,tva&Expires=1757239127&ssig=ktWO4wnG3G",是
5206777876712737,搞笑,艺术系猫大具像化了 ​​​,2025-09-03 13:07:26,1256,442,673,发布于 四川,13,,大脖煮,/u/6211153381,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006MlmJfly8geca9vevd4j30u00u0dj7.jpg?KID=imgbed,tva&Expires=1757239127&ssig=GCpBWyFpMW",是
5201111285766023,搞笑,"我妈：你这轮直肠癌讲的不错。
我：？ ​",2025-08-18 21:50:25,3146,189,64,发布于 湖北,20,,张骏coolhorse,/u/5997846680,"https://tvax1.sinaimg.cn/crop.0.0.1015.1015.50/006xUlUAly8h5izzhc3l9j30s70s7gmy.jpg?KID=imgbed,tva&Expires=1757239127&ssig=o33Kr1HKLc",是
5205299692046950,搞笑,#孙颖莎掐十字架#孙颖莎和我被蚊子咬后一样be like： http://t.cn/AXvgpUgZ ​,2025-08-30 11:13:39,9737,207,1317,发布于 北京,52,,大头和他的朋友们,/u/2343372547,"https://tva4.sinaimg.cn/crop.0.0.1242.1242.50/8bad0703jw8ethtq7rnifj20yi0yiq67.jpg?KID=imgbed,tva&Expires=1757239127&ssig=QeCCu8ym%2BC",是
5190123786339930,搞笑,"#狗 我也没有你们说的那么好啦# 
当你假装不经意夸小狗时……模糊的身影，清晰的笑容！狗子在一声声夸奖中迷失自我[喵喵]感觉狗狗在外面牙龈都快笑干了[允悲]
狗：哎呀～我也没有你们说的那么好啦[期待]
#我的精神状态凉好#｜#生活冲浪计划# http://t.cn/A6kQhTmZ ​",2025-07-19 14:10:01,4306,154,1094,发布于 内蒙古,143,,蟹老板爱卖萌,/u/3710218170,"https://tvax4.sinaimg.cn/crop.0.0.1002.1002.50/dd256fbaly8h6go572x9cj20ru0ruq48.jpg?KID=imgbed,tva&Expires=1757239127&ssig=9r%2B91nmRAD",是
5204667086930960,搞笑,"起初人们以为只是个玩笑，后来才发现，不要把食物带入医生办公室[二哈]
#人间值得有欢喜##我的幽默灵感片场# ​",2025-08-28 17:19:54,4696,130,1546,发布于 陕西,56,,冲浪男孩钻钻子,/u/5745989838,"https://tvax4.sinaimg.cn/crop.0.0.1002.1002.50/006gRArsly8gmjm6qc5jdj30ru0rudj3.jpg?KID=imgbed,tva&Expires=1757239127&ssig=pD5XhW%2BoC0",是
5195564397891391,搞笑,"开庭时带上你那两只破猫[怒]
#暑假冲浪计划##我的精神状态凉好##我的幽默灵感片场# http://t.cn/A6FlI6Cp ​",2025-08-03 14:29:04,4308,586,1247,发布于 广东,66,,豆豆说,/u/5220839587,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/005Hk6S7ly8gdj19wvf3gj30u00u0768.jpg?KID=imgbed,tva&Expires=1757239127&ssig=DaJ4MajDSy",是
5199115028007031,搞笑,当新手爸爸第一次抱娃#我的幽默灵感片场# http://t.cn/A6s69gcM ​,2025-08-13 09:38:00,3056,51,1054,发布于 河南,43,,摸鱼办公室,/u/7227825708,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/007T9dE0ly8guodabk7lnj60ro0rowfc02.jpg?KID=imgbed,tva&Expires=1757239127&ssig=ICi8vVkP5k",是
5204278957839735,搞笑,这机缘你真把握不住还是我来吧 ​,2025-08-27 15:37:37,2892,55,200,发布于 北京,16,,月入百万赵女士,/u/5943452439,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/006ue7u7ly8gvnybx6s2qj60e80e80t502.jpg?KID=imgbed,tva&Expires=1757239127&ssig=UsirgAap6%2B",是
5206540741250799,搞笑,被猫嫌弃的人类，把猫烦的够呛！脚不要放一起[淡淡的]！！小猫警告！！ http://t.cn/AXPbDswf ​,2025-09-02 21:25:08,3394,45,1162,发布于 河南,57,,风吹铃铛响叮叮,/u/2530520950,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/96d4af76ly8gh4i2nmm5ej20e80e8my5.jpg?KID=imgbed,tva&Expires=1757239127&ssig=F%2F0WyBrlCt",是
5200941389188500,搞笑,"原来下雨天蜘蛛还会收网[拜托]

#我的幽默灵感片场# / #我的精神状态凉好# / http://t.cn/A6s1uQPu ​",2025-08-18 10:35:19,1688,189,1432,发布于 浙江,65,,欢乐冲浪指南,/u/5125859452,"https://tvax4.sinaimg.cn/crop.66.0.744.744.50/005ATAcsly8gkokonyp2ij30u00u0goi.jpg?KID=imgbed,tva&Expires=1757239127&ssig=n6nAaAIPM6",是
5199218953686901,搞笑,当租的房间很小又要请朋友做客时[允悲] ​,2025-08-13 16:30:58,1608,1072,1140,发布于 福建,21,,退休青年陆小远,/u/6326872257,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006UaUuJly8hpwfl9x3alj30u00u0gpq.jpg?KID=imgbed,tva&Expires=1757239127&ssig=rQlp98jjY1",是
5208172479646121,搞笑,"突然感觉避雷这个词有点变味了，避雷帖才最值得避雷[柯基]

#我的幽默灵感片场##一分钟视频创作季# http://t.cn/AXP0zRP8 ​",2025-09-07 09:29:05,2035,30,1018,发布于 浙江,73,,妖盐货重,/u/1067572881,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/3fa1de91ly8gb6ke6x6faj20u00u0q5r.jpg?KID=imgbed,tva&Expires=1757239127&ssig=nZZOKUmGkl",是
5195879775469987,搞笑,#打开excel就能得到想要的工资条#长大之后才知道自己一个月的生活费父母要上很久的班才能挣回来#我的精神状态凉好##我的幽默灵感片场# http://t.cn/A6FTtaKn ​,2025-08-04 11:22:16,3063,50,1051,发布于 河南,91,,摸鱼办公室,/u/7227825708,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/007T9dE0ly8guodabk7lnj60ro0rowfc02.jpg?KID=imgbed,tva&Expires=1757239127&ssig=ICi8vVkP5k",是
5201726021832596,搞笑,"小狗：发出玩耍邀请[期待]
猫咪：一直在挑衅我[呵呵] ​",2025-08-20 14:33:10,2273,244,987,发布于 北京,29,,月入百万赵女士,/u/5943452439,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/006ue7u7ly8gvnybx6s2qj60e80e80t502.jpg?KID=imgbed,tva&Expires=1757239127&ssig=UsirgAap6%2B",是
5202172822423228,搞笑,现在徒步都是四菜一汤吗[哈哈] ​,2025-08-21 20:08:35,1038,1088,1021,发布于 北京,17,,青年李有趣,/u/2615577972,"https://tvax4.sinaimg.cn/crop.0.0.615.615.50/002R0Hjuly8hpzvszsr6oj60h30h3q3p02.jpg?KID=imgbed,tva&Expires=1757239127&ssig=5mraUTFRyo",是
5193022939857704,搞笑,"一声滚伤了狗心[拜拜]

#我的精神状态凉好##我的幽默灵感片场# http://t.cn/A6FUxXFM ​",2025-07-27 14:10:13,2080,1031,1457,发布于 江苏,56,,五行犯二,/u/1756807885,"https://tvax3.sinaimg.cn/crop.0.0.848.848.50/001UTnZ3ly8hnf20ep4twj60nk0nkq4b02.jpg?KID=imgbed,tva&Expires=1757239127&ssig=5Ko7S8OE4i",是
5205392961309436,搞笑,"狗狗兜风时看见大车就要咬一口
#人间值得有欢喜##我的幽默灵感片场# ​",2025-08-30 17:24:16,1272,60,1080,发布于 四川,36,,大猪蹄子研究所,/u/6700634492,"https://tvax1.sinaimg.cn/crop.0.0.751.751.50/007jtb7Sly8hjuex6ihu2j30kv0kvq3h.jpg?KID=imgbed,tva&Expires=1757239127&ssig=wUagz16EJH",是
5200688009448572,搞笑,"我们也是第一次做父母……资格考试！
#喜剧之王单口季# http://t.cn/A6smzLAe ​",2025-08-17 17:48:28,2767,478,246,发布于 江苏,50,,好笑那个小鹿,/u/5699769691,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/006dJEtdly8hsrv0mr3cvj30u00u0dm9.jpg?KID=imgbed,tva&Expires=1757239130&ssig=D5X3moDS8l",是
5198742215201419,搞笑,"这法乳的，猝不及防.......
法国人看完沉默了..... ​",2025-08-12 08:56:35,3948,316,193,发布于 四川,32,,法兰西的小法师,/u/6346787731,"https://tvax2.sinaimg.cn/crop.0.0.1000.1000.50/006Vwtq3ly8hp5adeu5y6j30rs0rsjux.jpg?KID=imgbed,tva&Expires=1757239130&ssig=3L9JRmxjVB",是
5197856497472590,搞笑,表情包积累 ​​ ​​​,2025-08-09 22:17:03,3219,239,119,发布于 福建,12,,小酷宝,/u/7410709602,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/0085wA6ely8i0bkqno1qmj30u00u0tan.jpg?KID=imgbed,tva&Expires=1757239130&ssig=zOOzwijzzD",是
5202557783774768,搞笑,如果想跟猫猫关系增进友谊，就吹吹她的屁屁[期待] http://t.cn/AXv5fddE ​,2025-08-22 21:38:17,3047,40,1098,发布于 河南,47,,风吹铃铛响叮叮,/u/2530520950,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/96d4af76ly8gh4i2nmm5ej20e80e8my5.jpg?KID=imgbed,tva&Expires=1757239130&ssig=PIWPCaXoso",是
5194834816010961,搞笑,有工作vs没工作#我的精神状态凉好##我的幽默灵感片场# http://t.cn/A6FKSqGn ​,2025-08-01 14:09:58,3066,51,1052,发布于 河南,51,,摸鱼办公室,/u/7227825708,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/007T9dE0ly8guodabk7lnj60ro0rowfc02.jpg?KID=imgbed,tva&Expires=1757239130&ssig=80pKUPZ7eY",是
5198069878490548,搞笑,"疯了，毁灭吧

#小北怎么没打狂犬疫苗就上了##喜剧之王单口季# #小北第一次全场最高分# http://t.cn/A6syrVfg  ​",2025-08-10 12:24:57,3444,176,237,发布于 上海,69,,小北指南,/u/2749301711,"https://tvax1.sinaimg.cn/crop.0.0.512.512.50/00303MXZly8gv7sqey8qwj60e80e8wem02.jpg?KID=imgbed,tva&Expires=1757239130&ssig=rfh8AMdg9x",是
5205656376445563,搞笑,"谁说鲁智深不会刺绣的[哆啦A梦害怕]

#我的幽默灵感片场##人间值得有欢喜# http://t.cn/AXvsMHib ​",2025-08-31 10:50:59,2464,170,1167,发布于 四川,62,,喜气洋羊子,/u/6850370174,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/007tBsdwly8gg901zno7fj30e80e83zc.jpg?KID=imgbed,tva&Expires=1757239130&ssig=1LuIjbNWnc",是
5203106133968522,搞笑,"领导好像被我折磨得有点鼠了

刚入职半个月了，来盘点这半个月造的孽
 
1.把老书记晾在外面窗台上的竹席屁垫拾走，以为是没人要的，呲个大牙自己垫着
 
​2.不知道三楼有饮水机，给领导在厕所接水烧着喝
 
​3.上午来了俩人背着大包要找领导，我赶忙打电话疯狂给在外的领导说赶紧回来，疑似有人上fang ​",2025-08-24 09:57:14,2934,60,84,发布于 重庆,152,,社死案发现场,/u/5145497029,"https://tvax4.sinaimg.cn/crop.0.0.1002.1002.50/005CdYPzly8grno5drugij30ru0ru3zt.jpg?KID=imgbed,tva&Expires=1757239130&ssig=NgjfUlOYwi",是
5203113487110345,搞笑,#人间值得有欢喜# 高能量领导#我的幽默灵感片场#  #低能量下属 高能量领导# http://t.cn/AXvxZKxw  ​,2025-08-24 10:26:27,2157,72,1490,发布于 辽宁,64,,大头和他的朋友们,/u/2343372547,"https://tva4.sinaimg.cn/crop.0.0.1242.1242.50/8bad0703jw8ethtq7rnifj20yi0yiq67.jpg?KID=imgbed,tva&Expires=1757239130&ssig=n90AwWmWtB",是
5191934746296385,搞笑,#美美桑内上班版真洗脑# 你猜我为什么不笑，因为我一个月还没2800[捂嘴哭]#我的精神状态凉好##我的幽默灵感片场# http://t.cn/A6FPPFjN ​,2025-07-24 14:06:07,3064,50,1051,发布于 河南,82,,摸鱼办公室,/u/7227825708,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/007T9dE0ly8guodabk7lnj60ro0rowfc02.jpg?KID=imgbed,tva&Expires=1757239130&ssig=80pKUPZ7eY",是
5205445337681031,搞笑,"近期在广深出差
吃的太好啦！！！！
怎么辣么好吃😋

#一条plog告别八月##人间值得那一口##人间值得处# ​",2025-08-30 20:52:24,2047,526,1025,发布于 广东,57,,302室黄小姐,/u/7460536517,"https://tvax2.sinaimg.cn/crop.0.0.888.888.50/0088TEm9ly8ghozlp302mj30oo0oo40y.jpg?KID=imgbed,tva&Expires=1757239130&ssig=lKWFcw%2F136",是
5201756646541904,搞笑,"每次做梦做到最有意思的时候，总是会莫名其妙的醒了，再也接不回去了。其实是大脑知道编不下去了……
网友：我会闭上眼继续幻想接下来的情节 http://t.cn/AXv7hmRU ​",2025-08-20 16:34:51,3047,1003,1021,发布于 福建,89,,一个阿呆仔,/u/3220647951,"https://tva1.sinaimg.cn/crop.0.0.299.299.50/bff7300fgw1ejgquyj0z0j208c08cjru.jpg?KID=imgbed,tva&Expires=1757239130&ssig=byGs6s4sD1",是
5187936905593675,搞笑,小牛也有它自己的好朋狗[抱一抱] ​,2025-07-13 13:20:08,3051,44,1419,发布于 河北,18,,这是一个很高冷的ID,/u/1876879003,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/6fdee69bly8haamx3awrkj20u00u0abt.jpg?KID=imgbed,tva&Expires=1757239130&ssig=S41OlAcalK",是
5205356456183252,搞笑,#我的幽默灵感片场# 以为懒其实很健康的 5 种行为#人间值得有欢喜# http://t.cn/AXve5aZt ​,2025-08-30 14:59:13,2147,176,1628,发布于 北京,58,,大头和他的朋友们,/u/2343372547,"https://tva4.sinaimg.cn/crop.0.0.1242.1242.50/8bad0703jw8ethtq7rnifj20yi0yiq67.jpg?KID=imgbed,tva&Expires=1757239130&ssig=n90AwWmWtB",是
5200190344532796,搞笑,"一代人有一代人的猕猴桃吃法🥝
#我的幽默灵感片场# http://t.cn/A6sTStkp ​",2025-08-16 08:50:56,3073,61,1058,发布于 河南,48,,摸鱼办公室,/u/7227825708,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/007T9dE0ly8guodabk7lnj60ro0rowfc02.jpg?KID=imgbed,tva&Expires=1757239130&ssig=80pKUPZ7eY",是
5200254837459331,搞笑,"为什么总感觉假期过得很快
#暑假冲浪计划# ​",2025-08-16 13:07:12,3267,382,1252,发布于 四川,23,,正正同学,/u/6173027822,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006JLowSly8i3t5z4h1r5j30u00u0q5z.jpg?KID=imgbed,tva&Expires=1757239130&ssig=AuGUTnmvA5",是
5202042228313815,情感,"#富养自己发现除了自己都富了# 
长大后发现爸妈说的对，买什么还不如买吃的
#我的幽默灵感片场# ​",2025-08-21 11:29:39,4282,417,1176,发布于 四川,50,,英俊青年小陈,/u/6157452737,"https://tvax2.sinaimg.cn/crop.0.0.599.599.50/006II2JPly8hmczwwgep1j30gn0gnab1.jpg?KID=imgbed,tva&Expires=1757239132&ssig=ukdSczsjiq",是
5188405694042023,情感,相亲老师怒揭男性的“正常思维” http://t.cn/A6k6ACXm ​,2025-07-14 20:22:56,7724,332,359,发布于 湖南,38,,陈馨薇o,/u/6586617951,"https://tvax3.sinaimg.cn/crop.0.0.895.895.50/007bKMdply8hcxt65jtvij30ov0ov76p.jpg?KID=imgbed,tva&Expires=1757239132&ssig=cdJX0Qeo6o",是
5195847757466890,情感,"这种家庭这种父母才适合生孩子

#暑假冲浪计划##我的幽默灵感片场# ​",2025-08-04 09:15:02,5592,275,1457,发布于 安徽,36,,林有梗,/u/5157634999,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/005D2Uthly8hdh1o7e3thj30u00u0765.jpg?KID=imgbed,tva&Expires=1757239132&ssig=rCShgjlp4V",是
5205353570764328,情感,"1900
以前看到很喜欢的一段话:你会在极端天气 下感到兴奋，因为这样的天气是自然意象的强烈信号，类似狂风骤雨，漫山飞雪，它们无意中削弱了你对人类社会的感知，你会潜意识里觉得这是从地球别处吹来的风，你的视野在无形中被放大，这个时候你真正理解到你存在于地球上，存在于宇宙中，而不是人类打造 ​",2025-08-30 14:47:45,9056,99,3846,发布于 福建,145,,地球oline发疯实录,/u/6352626891,"https://tvax4.sinaimg.cn/crop.0.0.690.690.50/006VUYs3ly8i2ocffjcl9j30j60j6aay.jpg?KID=imgbed,tva&Expires=1757239132&ssig=pJh13fa7T2",是
5205009962369746,情感,我不是回避型人格，我是逃难型人格，每次感觉到别人一丁点冷落，我都会收拾包袱跑路，等感受到别人一点善意了再滚回来。 ​,2025-08-29 16:02:22,6696,63,1523,发布于 广东,58,,少抽象,/u/2589483787,"https://tvax2.sinaimg.cn/crop.0.0.1024.1024.50/9a58630bly8hv5jfej1vpj20sg0sgdgl.jpg?KID=imgbed,tva&Expires=1757239132&ssig=toP1RtXMTQ",是
5205333891088607,情感,一不小心又和别人说了好多心里话，这种恐惧在最后会变成把柄的感觉非常不好受… ​,2025-08-30 13:29:32,4629,202,1471,发布于 湖南,39,,阿甜不太甜阿,/u/2785240514,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/a60365c2ly8hskb11epq3j20u00u077m.jpg?KID=imgbed,tva&Expires=1757239132&ssig=ZGYUJfXijx",是
5201516169529731,情感,"#她得到的爱超过了我对爱的认知#
男生甚至一直充满爱意的看着女生说话[泪][跪了]
#暑假冲浪计划##我的幽默灵感片场# http://t.cn/AXvvZ40n ​",2025-08-20 00:39:17,6811,378,1442,发布于 河南,83,,大脑切片,/u/3164835813,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/003sbkmVly8i2eugtr5skj60u00u0wi702.jpg?KID=imgbed,tva&Expires=1757239132&ssig=KEVmXoO%2FfC",是
5204582923239514,情感,我曾认真考虑过工作后和朋友们合租一个大别野一人一间卧室过上老友记般的生活，但这个想法随着老友们陆续成了异性恋和异性组建了传统家庭而告吹。 ​,2025-08-28 11:45:27,4553,14,377,发布于 上海,70,,日向更,/u/1684868295,"https://tvax2.sinaimg.cn/crop.0.0.720.720.50/646d0cc7ly8hb0ikkpyrsj20k00k0gmh.jpg?KID=imgbed,tva&Expires=1757239132&ssig=Ns1IyW242N",是
5204287765614870,情感,突然很多nms在焦虑，然后出现人传人现场，我挨个安慰不过来，我就一句话，再惨能有7月惨吗，规避能规避的，再做能做的，尽力就好。 ​,2025-08-27 16:12:37,7333,703,27,发布于 四川,65,,窝窝头超好吃的,/u/6817594578,"https://tvax1.sinaimg.cn/crop.0.0.1023.1023.50/007rnVMSly8i01rmb1cx5j30sf0sfq4v.jpg?KID=imgbed,tva&Expires=1757239132&ssig=YN0TKmofw5",是
5205608884076640,情感,"如果你觉得应该做什么事，能赶紧做就赶紧做。

很多时候时间窗口并不久。弄不好拖一拖就没机会做了。

想到了，了解清楚，计划一下，就先试着做起来。 ​",2025-08-31 07:42:15,7220,1586,186,发布于 北京,74,,二级市场捡辣鸡冠军,/u/7519797263,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/008cUiMDly8h80y0simeej30u00u0jt9.jpg?KID=imgbed,tva&Expires=1757239132&ssig=1QRgRyz%2Brc",是
5208039432653770,情感,"之前不是有人说现在人类的情绪问题已经是他人无法承接的了吗，以前是靠宗教，现在是靠ai。又有人说ai会让你陷入黑洞哄骗你让你越来越差。

我的感受是确实，没有人可以百分百承载别人的情绪和求救了，自己的都难以排解。我和别人说十句我的痛苦，别人回一句是本分，三句是给面子，五句基本不可能。

但 ​",2025-09-07 00:40:24,1432,85,109,发布于 浙江,146,,黄腿肠,/u/7335979459,"https://tvax1.sinaimg.cn/crop.0.0.480.480.50/0080t1nlly8i4y7if97yqj30dc0dc3yw.jpg?KID=imgbed,tva&Expires=1757239132&ssig=YPCQSWP54D",是
5205665723187585,情感,"以前你们嘲笑痞老板和一块电子屏幕谈恋爱
现在看看你自己 ​",2025-08-31 11:28:08,12212,147,1237,发布于 广东,29,,IKliyyy,/u/7002084904,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/007DS29ily8hnu20epvzgj30e80e83yu.jpg?KID=imgbed,tva&Expires=1757239132&ssig=jD7bqBcBcY",是
5208225615974526,情感,一个人的钱在哪，时间在哪，爱就在哪。别的都是假的，不用帮任何人找补。 ​,2025-09-07 13:00:14,741,64,226,发布于 广东,36,,回忆专用小马甲,/u/3217179555,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/003vIXmPly8hejp5dyuxhj60u00u0wih02.jpg?KID=imgbed,tva&Expires=1757239132&ssig=OBlyMZdnZy",是
5205681319707360,情感,永远相信自己处理问题的能力 ​,2025-08-31 12:30:06,4312,27,1144,发布于 浙江,15,,板栗南瓜很难,/u/5821825672,"https://tvax2.sinaimg.cn/crop.0.0.240.240.50/006lZMO4ly8gzc7g4501oj306o06oa9z.jpg?KID=imgbed,tva&Expires=1757239132&ssig=58iSNdFAcs",否
5205092439163838,情感,"真正厉害的人，在选择人生伴侣的时候，通常只有一个标准，就是看谁更让自己有生命感。什么是生命感？就是你跟这个人在一起，能不能增加你的生命能量，能不能允许你完完全全的做自己，让你的人生变得更加松弛，更加自洽。

很多人在选择伴侣的时候，标准就是看他对我好不好，肯不肯为我付出，但事实上这 ​",2025-08-29 21:30:06,17135,568,5736,发布于 山东,143,,丁海明Leo,/u/1928777205,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/72f6cdf5ly8gziiksmv04j20u00u0q6z.jpg?KID=imgbed,tva&Expires=1757239132&ssig=JnBN%2FDry7d",是
5207168103481935,情感,收拾行李发现弟弟写的纸条 ​,2025-09-04 14:58:03,5295,162,1389,发布于 四川,14,,神奇海螺,/u/2198612292,"https://tvax1.sinaimg.cn/crop.0.0.566.566.50/830c2944ly8h0xiiluxuej20fq0fq3yu.jpg?KID=imgbed,tva&Expires=1757239135&ssig=uTmQvbzgut",是
5200411311210680,情感,晚晚在直播时，诉说她为什么会爱老公大嘴。大嘴有大爱，心底特别善良，他会救助流浪盆栽，还会跟植物对话，很可爱。 http://t.cn/A6sRiRhu ​,2025-08-16 23:28:57,18734,483,222,发布于 安徽,77,,君君的旅行日记,/u/6275217849,"https://tvax4.sinaimg.cn/crop.0.0.480.480.50/006QGaP7ly8i2caus4rl1j30dc0dcjrj.jpg?KID=imgbed,tva&Expires=1757239135&ssig=z7vNS0ykH0",是
5204061869572400,情感,额难过 额抑郁 ​,2025-08-27 01:14:59,3502,472,2627,发布于 上海,9,,刘梓晨Chen,/u/5905469507,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006rEKobly8hrlmdgh8fgj60u00u0tba02.jpg?KID=imgbed,tva&Expires=1757239135&ssig=PBL%2FwbTz%2Fw",是
5205331817005961,情感,"高敏感的人命最好

#生活碎碎念##情绪树洞# http://t.cn/AXvgeERd ​",2025-08-30 13:21:18,5709,202,1898,发布于 江苏,46,,赵一妍,/u/5862970872,"https://tvax2.sinaimg.cn/crop.0.0.788.788.50/006oMqykly8i4svg1087zj30lw0lwwf6.jpg?KID=imgbed,tva&Expires=1757239135&ssig=uYJxzLVFTD",是
5204386655240397,情感,【#人民日报夜读#：#放弃容易但坚持很酷#】那些无数次想放弃的瞬间，那些藏在心底的委屈和迷茫，都是路上逃不开的 “拦路虎”。每一次坚持，都是在为未来积蓄力量。今晚的夜读，送给面对挑战仍在坚持的你↓↓带着这份力量，继续向前走吧！ http://t.cn/AXvQ9cBt ​,2025-08-27 22:45:33,3308,2781,1512,N/A,136,,人民日报,/u/2803301701,"https://tvax4.sinaimg.cn/crop.0.0.1018.1018.50/0033ImPzly8h8vgemh8kxj60sa0sadgw02.jpg?KID=imgbed,tva&Expires=1757239135&ssig=wjsWN%2FUF8O",是
5205709563890201,情感,和曾经的好朋友见面会有这种感觉 ​,2025-08-31 14:22:20,3649,162,780,发布于 广东,17,,情感心鱼,/u/2703907413,"https://tva4.sinaimg.cn/crop.0.0.180.180.50/a12a5a55jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1757239135&ssig=%2B48BG6PfLP",是
5205432152621736,情感,#晚安成都# #晚安[超话]# 如果你揣着一些难以消解的烦恼与心事，那么一定得去大自然走走。因为迷茫时，自然会有答案。晚安啦[心]一起养好精神吧[手指比心]#一起向着健康出发# ​,2025-08-30 20:00:00,556,4810,8,N/A,90,,健康成都官微,/u/3309826382,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/c547f14ely8gvx1d0zh92j20ro0roadp.jpg?KID=imgbed,tva&Expires=1757239135&ssig=UF49LIjoA0",是
5208195556966707,情感,永远相信美好的事情即将发生 ​,2025-09-07 11:00:47,1157,41,1051,发布于 上海,15,,元气女生苏慢慢,/u/1749975705,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/001UqICBly8hgo5f9d23zj60e80e8q3v02.jpg?KID=imgbed,tva&Expires=1757239135&ssig=e0SM%2B5JCeI",是
5208200392999423,情感,福星高照：当你心境平和、嘴角常带笑，能量场就会变亮。好运就像星光，会自动照耀到你身上。别急，笑一笑，好事自然来。 #锦鲤能量# ​,2025-09-07 11:20:00,1593,286,678,发布于 福建,65,,锦鲤大王,/u/3641513235,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/d90d1513ly8gdi6m94llvj20u00u0tcw.jpg?KID=imgbed,tva&Expires=1757239135&ssig=LMhhmrlqnZ",是
5205629339435322,情感,破镜重圆的三种可能：根本没破 根本没镜 根本没圆 ​,2025-08-31 09:03:33,27549,184,2132,发布于 广东,26,,少抽象,/u/2589483787,"https://tvax2.sinaimg.cn/crop.0.0.1024.1024.50/9a58630bly8hv5jfej1vpj20sg0sgdgl.jpg?KID=imgbed,tva&Expires=1757239135&ssig=sGYttkg6dc",是
